fiscal_year,kan_no,kan_name,ko_no,ko_name,moku_no,moku_name,jigyo_name,setsu_no,setsu_name,level,is_leaf,saisetsu_name,saisaisetsu_name,dan2_name,dan3_name,dan4_name,amount,source
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,7,賃金,2,0,21委員賃金,,,,,60800,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,7,賃金,3,1,21委員賃金,01交通システム策定委員会賃金,,,,43000,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,7,賃金,3,1,21委員賃金,04行政評価委員会賃金,,,,17800,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,7,賃金,2,0,31作業員賃金,,,,,101250,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,7,賃金,3,1,31作業員賃金,01運転手賃金,,,,101250,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,8,報償費,1,0,,,,,,50000,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,8,報償費,2,0,01謝金,,,,,50000,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,8,報償費,3,1,01謝金,01講師謝礼,,,,50000,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,9,旅費,1,0,,,,,,522080,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,9,旅費,2,0,11職員旅費,,,,,393140,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,9,旅費,3,1,11職員旅費,01職員旅費,,,,393140,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,9,旅費,2,0,51費用弁償,,,,,128940,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,9,旅費,3,1,51費用弁償,01講師旅費,,,,128940,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,11,需用費,1,0,,,,,,3947627,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,11,需用費,2,0,01消耗品,,,,,3530747,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,11,需用費,3,1,01消耗品,01消耗品,,,,3518747,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,11,需用費,3,1,01消耗品,04美しい村新聞購入費,,,,12000,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,11,需用費,2,0,31印刷製本費,,,,,416880,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,11,需用費,3,1,31印刷製本費,01村勢要覧印刷費,,,,119880,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,11,需用費,3,1,31印刷製本費,05美しい村ＰＲ資料印刷費,,,,232200,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,11,需用費,3,1,31印刷製本費,06名刺用台紙印刷代,,,,64800,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,12,役務費,1,0,,,,,,113739,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,12,役務費,2,0,01通信運搬費,,,,,20859,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,12,役務費,3,1,01通信運搬費,01郵便料,,,,20859,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,12,役務費,2,0,11広告料,,,,,82080,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,12,役務費,3,1,11広告料,01広告料,,,,82080,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,12,役務費,2,0,21手数料,,,,,10800,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,12,役務費,3,1,21手数料,01クリーニング代,,,,10800,H30決算書pNone
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,13,委託料,1,0,,,,,,72360,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,13,委託料,2,0,21保守管理委託料,,,,,72360,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,13,委託料,3,1,21保守管理委託料,01ホームページ保守委託料,,,,72360,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,14,使用料及び賃借料,1,0,,,,,,1345267,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,14,使用料及び賃借料,2,0,01使用料・借上料,,,,,1343347,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,14,使用料及び賃借料,3,1,01使用料・借上料,03駐車場使用料,,,,8100,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,14,使用料及び賃借料,3,1,01使用料・借上料,04展示会場使用料,,,,32400,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,14,使用料及び賃借料,3,1,01使用料・借上料,05村ＨＰ用サーバ使用料,,,,304920,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,14,使用料及び賃借料,3,1,01使用料・借上料,06ふるさと納税システム利用料,,,,997927,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,14,使用料及び賃借料,2,0,12敷地料,,,,,1920,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,14,使用料及び賃借料,3,1,12敷地料,01バス停敷地料,,,,1920,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,1,0,,,,,,31364733,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,2,0,11負担金（一部事務組合）,,,,,4063000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,11負担金（一部事務組合）,01南信州広域連合負担金,,,,2220000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,11負担金（一部事務組合）,02北部総合事務組合負担金,,,,1843000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,2,0,21負担金,,,,,957740,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,21負担金,02全国山振連盟負担金,,,,40000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,21負担金,03全国過疎地域自立促進連盟負担金,,,,49500,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,21負担金,09美しい村連合負担金,,,,471000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,21負担金,12美しい村連合総会負担金,,,,138060,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,21負担金,13ダム・発電関係市町村全国協議会負担金,,,,8000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,21負担金,16イベント開催負担金,,,,101180,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,21負担金,20伊那大島駅負担金,,,,150000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,2,0,51補助金,,,,,23572000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,51補助金,06廃止代替バス運行補助金,,,,22473000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,51補助金,07美しい村づくり事業補助金,,,,1099000,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,2,0,71交付金,,,,,2771993,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,19,負担金補助及び交付金,3,1,71交付金,01美しい村づくり交付金,,,,2771993,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,23,償還金利子及び割引料,1,0,,,,,,555556,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,企画事務経費,23,償還金利子及び割引料,2,1,05償還金及び還付加算金,,,,,555556,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,,,0,0,,,,,,2113797,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,4,共済費,1,0,,,,,,1533820,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,4,共済費,2,0,41臨時職員等共済費,,,,,1533820,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,4,共済費,3,1,41臨時職員等共済費,01社会保険料,,,,1533820,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,9,旅費,1,0,,,,,,8400,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,9,旅費,2,0,51費用弁償,,,,,8400,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,9,旅費,3,1,51費用弁償,01地域おこし協力隊旅費,,,,8400,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,11,需用費,1,0,,,,,,74593,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,11,需用費,2,0,01消耗品,,,,,10011,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,11,需用費,3,1,01消耗品,01消耗品,,,,10011,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,11,需用費,2,0,11燃料費,,,,,64582,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,11,需用費,3,1,11燃料費,01公用車燃料代,,,,64582,H30決算書p33
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,14,使用料及び賃借料,1,0,,,,,,496984,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,14,使用料及び賃借料,2,0,01使用料・借上料,,,,,496984,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,14,使用料及び賃借料,3,1,01使用料・借上料,01駐車場使用料,,,,2000,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,14,使用料及び賃借料,3,1,01使用料・借上料,02住宅借上料,,,,20000,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,14,使用料及び賃借料,3,1,01使用料・借上料,03事務用機器リース料,,,,89424,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,地域おこし協力隊・集落支援員事業,14,使用料及び賃借料,3,1,01使用料・借上料,04自動車リース料,,,,385560,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,,,0,0,,,,,,779480,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,7,賃金,1,0,,,,,,537500,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,7,賃金,2,0,21委員賃金,,,,,537500,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,7,賃金,3,1,21委員賃金,02リニア連絡協議会委員賃金,,,,537500,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,9,旅費,1,0,,,,,,27980,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,9,旅費,2,0,11職員旅費,,,,,27980,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,9,旅費,3,1,11職員旅費,01職員旅費,,,,27980,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,12,役務費,1,0,,,,,,210000,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,12,役務費,2,0,01通信運搬費,,,,,210000,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,12,役務費,3,1,01通信運搬費,01郵便料,,,,210000,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,19,負担金補助及び交付金,1,0,,,,,,4000,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,19,負担金補助及び交付金,2,0,21負担金,,,,,4000,H30決算書p34
2018,2,総務費,1,総務管理費,6,企画費,リニア対策経費,19,負担金補助及び交付金,3,1,21負担金,01リニアエクスプレス同盟会負担金,,,,4000,H30決算書p34
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,,,0,0,,,,,,283124,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,11,需用費,1,0,,,,,,31124,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,11,需用費,2,0,01消耗品,,,,,3240,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,11,需用費,3,1,01消耗品,01交通安全用品,,,,3240,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,11,需用費,2,0,41光熱水費,,,,,11584,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,11,需用費,3,1,41光熱水費,01電気料（回転灯）,,,,11584,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,11,需用費,2,0,51修繕費,,,,,16300,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,11,需用費,3,1,51修繕費,01交通安全機器修繕料,,,,16300,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,19,負担金補助及び交付金,1,0,,,,,,252000,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,19,負担金補助及び交付金,2,0,21負担金,,,,,252000,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,交通安全一般経費,19,負担金補助及び交付金,3,1,21負担金,03大鹿村交通安全協会事業費負担金,,,,252000,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,南信交通災害共済経費,,,0,0,,,,,,360150,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,南信交通災害共済経費,19,負担金補助及び交付金,1,0,,,,,,360150,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,南信交通災害共済経費,19,負担金補助及び交付金,2,0,51補助金,,,,,360150,H30決算書pNone
2018,2,総務費,1,総務管理費,8,交通安全対策費,南信交通災害共済経費,19,負担金補助及び交付金,3,1,51補助金,01南信交通災害共済掛金補助,,,,360150,H30決算書pNone
